Unnamed: 0,i,j,steps,acidgas_Fm,acidgas_CO2,acidgas_H2O,acidgas_H2S,acidgas_T,acidgas_P,air,air_SP,second_air2,air2_SP,COG,COG_SP,burner_input_T_SP,burner_input_T_PV,burner_inputP,burner_output_T_SP,burner_output_T_PV,burner_output_P_SP,burner_output_P_PV,fur_F,fur_inputT,fur_inputP,fur_temp,fur_outputT,fur_outputP_SP,fur_outputP_PV,WHB_F,WHB_inputT,WHB_inputP,WHB_outputT,WHB_outputP,SEP1_F,SEP1_P_SP,SEP1_P_PV,SEP1_T,HEATER1_F,HEATER1_input_T,HEATER1_input_P,HEATER1_output_T_SP,HEATER1_output_T_PV,HEATER1_output_P,cat1_F,cat1_input_temp,cat1_output_temp,cat1_input_P,cat1_output_P_SP,cat1_output_P_PV,cat1_deltaP,SEP2_F,SEP2_P_SP,SEP2_P_PV,SEP2_T,HEATER2_F,HEATER2_input_T,HEATER2_input_P,HEATER2_output_T_SP,HEATER2_output_T_PV,HEATER2_output_P,cat2_F,cat2_input_temp,cat2_output_temp,cat2_input_P,cat2_output_P_SP,cat2_output_P_PV,cat2_deltaP,SEP3_F,SEP3_P_SP,SEP3_P_PV,SEP3_T,B35_H2S,B35_SO2,ratio,ratioSP,conv
0,0.0,0.0,0.0,3015.8280615283215,48.565425739324205,54.94406453618716,66.49273755284017,83.6,1.6722,2646.8724547174397,4183.810698284903,269.9998294977488,270.0,36.2928735232109,34.18639337843008,599.9999587739113,600.0000737707263,1.622141562417898,1219.506405728874,1219.5063531285691,1.622195,1.6221953292788975,336.869257427516,144.13286001693572,1.572312466588234,932.2899933233052,932.6568256758388,1.571315,1.5713158429280107,333.0417055214128,932.65682567547,1.521446300078275,348.4906852256902,1.5212897417513598,333.0417055214128,1.520795,1.520795595616504,189.0836482048852,317.6785912194676,189.0836482048864,1.4267316849406495,274.51139519871856,274.51138092414124,1.4255153908369889,317.6785912194676,274.5113809241414,311.31107120928533,1.4252713888402142,1.411445,1.4114403151942367,13.831073645977463,315.37727867939174,1.361375,1.3613483331980607,70.44842480081992,241.65539062203817,70.44842480288214,1.2671775941336958,155.0,155.00440729832962,1.4255153908369889,241.65539062203817,155.00440729833073,174.67905448958732,1.2667083736695637,1.251615,1.2516207439421938,15.087629727369878,240.78357967901636,1.200915,1.200928816342829,100.36374477641976,0.0307629640510094,0.0133869995501126,2.2979730398773786,2.012651920994923,0.8422078497713709
1,0.0,1.0,1.0,3015.8198767742124,48.565293936031786,54.943915421698925,66.49255709603169,83.6,1.6722,2646.871707194927,4183.799299732343,269.9999734727756,270.0,36.29290287780829,34.186410258994606,599.9999587739113,599.9999307767018,1.6221413845728632,1219.506405728874,1219.5062821743031,1.622195,1.6221951514991346,336.8687639894141,144.1329857343975,1.572312232312894,932.2910206658628,932.6581401355456,1.571315,1.5713156106870194,333.04115784386994,932.6581401352856,1.5214465294959942,348.49105810032194,1.5212899715453616,333.04115784386994,1.520795,1.520795825972247,189.08366505359183,317.6783099769381,189.08366505359197,1.4267329588890023,274.51147030028267,274.5114753203348,1.4255166681109457,317.6783099769381,274.5114753203355,311.3111150982864,1.425272666748972,1.411445,1.411441629154251,13.83103759472104,315.3770130177057,1.361375,1.3613471509669026,70.44852863634334,241.63574673300303,70.44852863662476,1.2671671964868234,155.0,155.00600874760076,1.4255166681109457,241.63574673300303,155.00600874760084,174.6827528063474,1.2666980475536764,1.251615,1.2516126897454487,15.085357808227728,240.76365267498292,1.200915,1.2009199293586863,100.3627070671399,0.0307631703184121,0.0133870831432525,2.2979740985561565,2.012651920994923,0.8422162192541544
2,0.0,2.0,2.0,3015.8124415942593,48.56517420351638,54.943779963377416,66.49239316577466,83.6,1.6722,2646.8681108356136,4183.788943598518,270.0000124549564,270.0,36.29291156154284,34.18641341599169,599.9999587739113,599.9999114457521,1.6221413242429437,1219.506405728874,1219.506316213165,1.622195,1.6221950911888203,336.86814463457983,144.13311025691195,1.572312208077402,932.291555561626,932.6589037759676,1.571315,1.5713155897497282,333.0404915103136,932.6589037758548,1.5214472323621513,348.4906150213722,1.521290675016292,333.0404915103136,1.520795,1.5207965304545434,189.0836800017404,317.67766292343487,189.08368000174096,1.4267360471524604,274.51166558088033,274.511667997811,1.4255197640338877,317.67766292343487,274.511667997811,311.3113352473542,1.42527576413244,1.411445,1.4114448101536083,13.830953978831715,315.3763544540975,1.361375,1.3613524644299737,70.44862768182311,241.6313149802446,70.4486276820774,1.2671654474167195,155.0,155.00477030391113,1.4255197640338877,241.6313149802446,155.00477030391122,174.6818506354236,1.2666963159073923,1.251615,1.2516115563173915,15.084759590000996,240.75895208421895,1.200915,1.2009164746811574,100.36166514342538,0.0307632089583299,0.0133870989336483,2.297974274396888,2.012651920994923,0.8422199247625916
3,0.0,3.0,3.0,3015.8076306002904,48.5650967296135,54.94369231396316,66.49228709336177,83.6,1.6722,2646.865593006549,4183.782210389496,270.0000484424335,270.0,36.29292186510484,34.18641474528864,599.9999587739113,599.9998993452945,1.622141242924235,1219.506405728874,1219.5063431314632,1.622195,1.6221950098861977,336.86773415049214,144.1331960924974,1.5723120551345935,932.2918781226412,932.6593350163292,1.571315,1.5713154388815795,333.0400716092877,932.6593348654532,1.521447492851389,348.4902818363087,1.5212909358742803,333.0400716092877,1.520795,1.5207967919433307,189.0836929207007,317.67752621585004,189.08369292070225,1.4267381940044088,274.51172111348586,274.51172171728507,1.4255219138448727,317.67752621585004,274.5117217172855,311.3113666634269,1.4252779145208436,1.411445,1.411446993251914,13.830921268929597,315.376234001698,1.361375,1.3613580671069356,70.4487257862119,241.6308083357591,70.44872578644589,1.2671661001905168,155.0,155.00334561491206,1.4255219138448727,241.6308083357591,155.00334561491184,174.68009728760802,1.2666969718303327,1.251615,1.2516123471864795,15.084624643853184,240.75842725406952,1.200915,1.200915744569928,100.36062071242613,0.0307631906091915,0.0133870866236314,2.297975016826082,2.012651920994923,0.8422202095942788
4,0.0,4.0,4.0,3015.8045235643463,48.565046695420456,54.94363570822173,66.49221858968005,83.6,1.6722,2646.8638597135287,4183.777867143081,270.00007057061265,270.0,36.29293046078263,34.18641293227649,599.9999587739113,599.9999021578424,1.6221411619960413,1219.506405728874,1219.5063833725703,1.622195,1.6221949289738864,336.86746304930404,144.13325405127134,1.572311811756536,932.2920720674535,932.6595967929464,1.571315,1.5713151968039862,333.0397934408494,932.6595967929152,1.5214472994501702,348.49003528204594,1.5212907426827709,333.0397934408494,1.520795,1.5207965991310073,189.08370375393747,317.6774995525293,189.08370375393648,1.4267391811532488,274.51174201676446,274.51174236247783,1.4255229021321318,317.6774995525293,274.51174236247795,311.3113480264004,1.4252789030333857,1.411445,1.4114479944523337,13.83090858105218,315.37622702067137,1.361375,1.361362573536559,70.44882362682034,241.6312270139618,70.4488236270388,1.2671669922182764,155.0,155.00224445378714,1.4255229021321318,241.6312270139618,155.0022444537866,174.67861944064455,1.2666978632629449,1.251615,1.2516132440591632,15.08461920378168,240.75888478567947,1.200915,1.2009156715368614,100.3595734025958,0.0307631652143541,0.013387068952333,2.2979761532484617,2.012651920994923,0.8422195772783828
5,0.0,5.0,5.0,3015.8021118633205,48.56500785856216,54.94359177048585,66.4921654166874,83.6,1.6722,2646.8621267933336,4183.774509462784,270.0000693458002,270.0,36.29293287528921,34.186406100192215,599.9999587739113,599.9999226824388,1.6221411113880704,1219.506405728874,1219.5064349599024,1.622195,1.622194878369437,336.86722930635733,144.13329892766225,1.572311574601993,932.2921677894452,932.6597402084744,1.571315,1.5713149608248336,333.03955038152463,932.6597402084589,1.521446874428738,348.48972809329314,1.5212903178287829,333.03955038152463,1.520795,1.5207961746036578,189.08371260225948,317.67740728926333,189.08371260225923,1.426739365001797,274.51177657617734,274.5117772490766,1.4255230869343216,317.67740728926333,274.5117772490763,311.3113467298187,1.4252790880162114,1.411445,1.411448189692203,13.83089832400808,315.376149942331,1.361375,1.3613659035813035,70.44892138787182,241.63167034018932,70.44892138807958,1.2671676268705416,155.0,155.00149722760435,1.4255230869343216,241.63167034018932,155.00149722760395,174.67759007218854,1.2666984968792916,1.251615,1.2516138610627805,15.084635816511094,240.75936869629936,1.200915,1.200915632226937,100.35852348730964,0.0307631435437028,0.0133870518975495,2.2979774620380806,2.012651920994923,0.842218912844015
6,0.0,6.0,6.0,3015.7998884203535,48.56497205331992,54.94355126254197,66.49211639439348,83.6,1.6722,2646.8600571193847,4183.7714220413645,270.0000501576387,270.0,36.29293064953557,34.18639884794286,599.9999587739113,599.9999497721142,1.6221410982211926,1219.506405728874,1219.5064672805188,1.622195,1.6221948651951228,336.86698586431214,144.13333928067937,1.5723114001723668,932.2921906296268,932.659794249322,1.571315,1.5713147877313975,333.0392981027366,932.6597942493174,1.5214464041895843,348.4893074207986,1.5212898477721215,333.0392981027366,1.520795,1.520795704913355,189.08371950703457,317.67721627546285,189.08371950703292,1.426739112178948,274.5118346310993,274.5118356897678,1.4255228354343947,317.67721627546285,274.5118356897665,311.31137958564915,1.4252788367594624,1.411445,1.4114479522960377,13.830884463424953,315.3759688299498,1.361375,1.3613682978416806,70.44901911661655,241.63192691145164,70.44901911683633,1.26716799904274,155.0,155.0010205886832,1.4255228354343947,241.63192691145164,155.00102058868296,174.67693371456204,1.266698868454442,1.251615,1.2516142245389883,15.0846439154535,240.75965492166245,1.200915,1.2009155209757654,100.35747201176828,0.0307631248862338,0.0133870360535166,2.29797878807928,2.012651920994923,0.8422184290318565
7,0.0,7.0,7.0,3015.7977270778956,48.56493724811401,54.94351188598035,66.49206874128664,83.6,1.6722,2646.8576934637877,4183.768422225756,270.000023597202,270.0,36.29292630856985,34.186394241687324,599.9999587739113,599.9999727178111,1.6221411144679003,1219.506405728874,1219.5064691705008,1.622195,1.6221948814296234,336.8667290266219,144.13337871121135,1.5723113027558369,932.292165905502,932.6597857895764,1.571315,1.5713146918149168,333.03903524256094,932.6597857895788,1.5214459938050708,348.488799604353,1.5212894375939396,333.03903524256094,1.520795,1.5207952951482604,189.083724525922,317.67695430983656,189.08372452592292,1.4267386758463376,274.5119093440274,274.5119106347161,1.4255224007902814,317.67695430983656,274.5119106347153,311.31144083439005,1.425278402423544,1.411445,1.4114475354994749,13.830866924069207,315.37571257791484,1.361375,1.3613700147199674,70.44911682579999,241.6320084544076,70.44911682599763,1.267168195292078,155.0,155.0007246418471,1.4255224007902814,241.6320084544076,155.0007246418467,174.676534556798,1.266699064594505,1.251615,1.251614424634169,15.084639960336157,240.7597556040372,1.200915,1.2009153518374416,100.35641757570276,0.0307631062535981,0.0133870204212379,2.297980079629497,2.012651920994923,0.8422181573260156
8,0.0,8.0,8.0,3015.7956799512876,48.56490428218452,54.94347459026781,66.49202360640179,83.6,1.6722,2646.855241329202,4183.765579166581,269.9999992052984,270.0,36.29292080824912,34.186390913215334,599.9999587739113,599.9999865437933,1.6221411463170796,1219.506405728874,1219.506463299809,1.622195,1.6221949132672508,336.8664736783366,144.13341735492716,1.5723112720851722,932.2921144906336,932.6597395197692,1.571315,1.571314662693802,333.03877703837065,932.6597395197758,1.521445684409665,348.4882600820588,1.5212891284155534,333.03877703837065,1.520795,1.5207949864000456,189.08372779530904,317.67666262855033,189.0837277953083,1.4267382032137226,274.5119900805415,274.5119914308426,1.4255219300204296,317.67666262855033,274.5119914308422,311.3115182755907,1.4252779319933402,1.411445,1.4114470843458349,13.830847647505529,315.3754236871379,1.361375,1.3613712593866438,70.44921424426256,241.6319683775378,70.44921424445735,1.2671683037673054,155.0,155.0005423432144,1.4255219300204296,241.6319683775378,155.00054234321448,174.67629980901324,1.2666991733196769,1.251615,1.2516145466444686,15.084626675208268,240.75972652432475,1.200915,1.2009151874836788,100.35536213780824,0.0307630860022652,0.013387004548042,2.2979812916224365,2.012651920994923,0.8422180157385614
9,0.0,9.0,9.0,3015.7938405676596,48.56487466164676,54.9434410793346,66.49198305181767,83.6,1.6722,2646.8529155161186,4183.763022116246,269.99998177334754,270.0,36.2929160344476,34.18638992779196,599.9999587739113,599.9999903939272,1.6221411822704157,1219.506405728874,1219.5064451430078,1.622195,1.6221949492113412,336.86623763923905,144.13345339873547,1.5723112887294437,932.2920531543966,932.659675310021,1.571315,1.5713146808049407,333.0385410035124,932.6596753100292,1.521445478944573,348.4877434050962,1.521288923159529,333.0385410035124,1.520795,1.5207947815543192,189.0837295349876,317.67637807654995,189.0837295349877,1.4267377672571666,274.5120673619816,274.51206862033905,1.4255214958835802,317.67637807654995,274.5120686203388,311.3115999315647,1.4252774981883003,1.411445,1.4114466693122865,13.830828876013834,315.3751400640158,1.361375,1.36137217705846,70.44931164649016,241.63187712541685,70.44931164668368,1.2671683709451678,155.0,155.00042628149492,1.4255214958835802,241.63187712541685,155.00042628149447,174.67615985744243,1.266699240882677,1.251615,1.251614630550058,15.084610332618986,240.75964156439144,1.200915,1.2009150438217644,100.35430549775842,0.0307630634850465,0.0133869881262026,2.2979824285369497,2.012651920994923,0.8422179699716943
